"FECHA","HORA","TOTAL"
28/09/16,6,2885.86
28/09/16,7,3356.54
28/09/16,8,4110.41
28/09/16,9,4688.79
28/09/16,10,5419.87
28/09/16,11,5868.01
28/09/16,12,6604.84
28/09/16,13,6609.33
28/09/16,14,6766.88
28/09/16,15,7035.4
28/09/16,16,7416.94
28/09/16,17,7666.71
28/09/16,18,7103.85
28/09/16,19,6387.18
28/09/16,20,5987.1
28/09/16,21,6719.78
28/09/16,22,6209.09
28/09/16,23,5437.71
28/09/16,24,4863.43
29/09/16,1,3821.15
29/09/16,2,3156.87
29/09/16,3,2709.42
29/09/16,4,2538.97
29/09/16,5,2305.86
29/09/16,6,2606.67
29/09/16,7,2649.26
29/09/16,8,3207.09
29/09/16,9,3038.76
29/09/16,10,3914.45
29/09/16,11,4681.6
29/09/16,12,5342.99
29/09/16,13,5120.62
29/09/16,14,5185.89
29/09/16,15,5055.21
29/09/16,16,5217.04
29/09/16,17,5367.25
29/09/16,18,5105.32
29/09/16,19,4512.79
29/09/16,20,4277.31
29/09/16,21,5248.41
29/09/16,22,4812.79
29/09/16,23,4377.36
29/09/16,24,3536.74
30/09/16,1,3070.74
30/09/16,2,2805.51
30/09/16,3,2667.53
30/09/16,4,2712.93
30/09/16,5,2605.13
30/09/16,6,2521.4
30/09/16,7,2360.06
30/09/16,8,2855.78
30/09/16,9,3588.14
30/09/16,10,4182.29
30/09/16,11,4265.75
30/09/16,12,4132.04
30/09/16,13,4327.42
30/09/16,14,4493.46
30/09/16,15,4672.62
30/09/16,16,4606.01
30/09/16,17,4718.79
30/09/16,18,4127.29
30/09/16,19,3030.96
30/09/16,20,3788.11
30/09/16,21,4588.92
30/09/16,22,3874.01
30/09/16,23,3499.5
30/09/16,24,3171.32
01/10/16,1,3000.42
01/10/16,2,2865.89
01/10/16,3,2612.25
01/10/16,4,2472.14
01/10/16,5,2549.59
01/10/16,6,2361.93
01/10/16,7,2449.36
01/10/16,8,2316.52
01/10/16,9,2225.72
01/10/16,10,3076.68
01/10/16,11,3301.26
01/10/16,12,3731.69
01/10/16,13,3976.09
01/10/16,14,3878.32
01/10/16,15,3510.3
01/10/16,16,3230.38
01/10/16,17,3385.42
01/10/16,18,3351.79
01/10/16,19,3320.05
01/10/16,20,4388.4
01/10/16,21,5708.5
01/10/16,22,5401.14
01/10/16,23,4359.02
01/10/16,24,3024.09
02/10/16,1,2599.21
02/10/16,2,2223.62
02/10/16,3,2108.92
02/10/16,4,2018.62
02/10/16,5,1957.09
02/10/16,6,1981.19
02/10/16,7,2255.82
02/10/16,8,2515.13
02/10/16,9,2487.33
02/10/16,10,2227.52
02/10/16,11,2412.68
02/10/16,12,2539.09
02/10/16,13,2733.49
02/10/16,14,2692.64
02/10/16,15,3050.75
02/10/16,16,3124.99
02/10/16,17,2929.04
02/10/16,18,2663.29
02/10/16,19,2481.31
02/10/16,20,3576.62
02/10/16,21,4952.53
02/10/16,22,5145.32
02/10/16,23,4479.23
02/10/16,24,3163.9
03/10/16,1,2570.39
03/10/16,2,2524.25
03/10/16,3,2239.17
03/10/16,4,1964.51
03/10/16,5,1746.97
03/10/16,6,2049.67
03/10/16,7,2714.44
03/10/16,8,3573.75
03/10/16,9,3984.19
03/10/16,10,4111.15
03/10/16,11,4082.65
03/10/16,12,4371.94
03/10/16,13,4949.81
03/10/16,14,5014.89
03/10/16,15,5339.27
03/10/16,16,5752.69
03/10/16,17,6520.53
03/10/16,18,6868.79
03/10/16,19,6050.47
03/10/16,20,6394
03/10/16,21,7461.5
03/10/16,22,7034.99
03/10/16,23,6153.18
03/10/16,24,5149.96
04/10/16,1,3923.09
04/10/16,2,3001.27
04/10/16,3,2238.08
04/10/16,4,1887.78
04/10/16,5,1765.63
04/10/16,6,2044.31
04/10/16,7,2901.57
04/10/16,8,3774.15
04/10/16,9,3845.14
04/10/16,10,4178.04
04/10/16,11,4903.6
04/10/16,12,5753.28
04/10/16,13,6424
04/10/16,14,6349.78
04/10/16,15,6404.45
04/10/16,16,6588.31
04/10/16,17,6728.72
04/10/16,18,6559.32
04/10/16,19,5590.17
04/10/16,20,5797.31
04/10/16,21,6922.99
04/10/16,22,6550.16
04/10/16,23,5781.3
04/10/16,24,5102.43
05/10/16,1,3725.48
05/10/16,2,2702.78
05/10/16,3,2274.49
05/10/16,4,1921.84
05/10/16,5,1898.12
05/10/16,6,2233.52
05/10/16,7,3090.21
05/10/16,8,3683.38
05/10/16,9,4174.91
05/10/16,10,4841.5
05/10/16,11,5481.42
05/10/16,12,6007.22
05/10/16,13,6456.69
05/10/16,14,6488.95
05/10/16,15,6623.06
05/10/16,16,7113.23
05/10/16,17,7303.17
05/10/16,18,7051.31
05/10/16,19,6397.3
05/10/16,20,6773.44
05/10/16,21,8061.05
05/10/16,22,7592.72
05/10/16,23,6634.53
05/10/16,24,5277.02
06/10/16,1,4308.62
06/10/16,2,3306.34
06/10/16,3,3006.56
06/10/16,4,2449.9
06/10/16,5,2233.16
06/10/16,6,2402.29
06/10/16,7,3179.63
06/10/16,8,4052.85
06/10/16,9,4369.34
06/10/16,10,5074.57
06/10/16,11,5657.38
06/10/16,12,6370.13
06/10/16,13,6755.69
06/10/16,14,6517.74
06/10/16,15,6574.52
06/10/16,16,6704.35
06/10/16,17,6697.28
06/10/16,18,6016.26
06/10/16,19,4983.36
06/10/16,20,5644.42
06/10/16,21,6896.24
06/10/16,22,6641.71
06/10/16,23,6035.94
06/10/16,24,5137.82
